filename	id	split	dataset	nima	transient
98334359_9406853902.jpg	1371.0	train	pantheon-exterior	5.5860999301075935	0.0
98316385_4723303241.jpg	1370.0	train	pantheon-exterior	5.0894655585289	0.0066432594321668
98310095_4585973854.jpg	1369.0	train	pantheon-exterior	4.969770602881908	0.1274899989366531
98289871_216940927.jpg	1368.0	train	pantheon-exterior	5.204898104071617	0.0
98258019_5564842086.jpg	1367.0	train	pantheon-exterior	5.3186951875686646	0.1591464877128601
98241346_3906678807.jpg	1366.0	train	pantheon-exterior	4.906424976885319	0.0525774881243705
98217971_9117607396.jpg	1365.0	train	pantheon-exterior	4.844180189073086	0.1585217714309692
98215720_504343265.jpg	1364.0	train	pantheon-exterior	5.7099242731928825	0.0040065892972052
98209540_6970724857.jpg	1363.0	train	pantheon-exterior	5.097162455320358	0.0892700478434562
98170918_4293094908.jpg	1362.0	train	pantheon-exterior	5.235038414597511	0.1070201769471168
98130013_7951512060.jpg	1361.0	train	pantheon-exterior	5.436025716364384	0.0014405583497136
98127275_6325581764.jpg	1360.0	train	pantheon-exterior	5.146266862750053	0.1359914243221283
98043891_219987648.jpg	1359.0	train	pantheon-exterior	5.0432243719697	0.0
98010580_5041181181.jpg	1358.0	train	pantheon-exterior	5.576412167400122	0.0622622184455394
97952314_389614647.jpg	1357.0	train	pantheon-exterior	5.552602216601372	0.0032152021303772
97873926_10379797586.jpg	1356.0	train	pantheon-exterior	4.912143483757973	0.1047595366835594
97865548_3867827652.jpg	1355.0	train	pantheon-exterior	5.559695385396481	0.0344307161867618
97794482_2794913885.jpg	1354.0	train	pantheon-exterior	5.030916757881641	0.0840294137597084
97506138_2327189203.jpg	1353.0	train	pantheon-exterior	5.2739572301507	0.0989951491355896
97477018_6285710426.jpg	1352.0	train	pantheon-exterior	5.443418383598328	0.1497763097286224
97169308_9687361529.jpg	1351.0	train	pantheon-exterior	5.2604225389659405	0.0739487931132316
97160234_9183066968.jpg	1350.0	train	pantheon-exterior	5.421687491238117	0.1283132880926132
96960287_6014343325.jpg	1349.0	train	pantheon-exterior	4.945186592638493	0.0655499324202537
96781530_5041180065.jpg	1348.0	train	pantheon-exterior	4.928826831281185	0.0923262014985084
96667404_7301277926.jpg	1347.0	train	pantheon-exterior	4.75039404630661	0.1473494470119476
96609920_5886337790.jpg	1346.0	train	pantheon-exterior	5.337261263281107	0.0960837081074714
96587855_3913394343.jpg	1345.0	train	pantheon-exterior	4.779137387871742	0.0
96567080_8144200969.jpg	1344.0	train	pantheon-exterior	4.85228381305933	0.1741953045129776
96542307_5789651867.jpg	1343.0	train	pantheon-exterior	5.673862803727388	0.0
96484548_6927744876.jpg	1342.0	train	pantheon-exterior	5.4922096356749535	0.0
96461214_10015066093.jpg	1341.0	train	pantheon-exterior	5.121916726231575	0.1489131450653076
96457286_87787397.jpg	1340.0	train	pantheon-exterior	5.305825605988503	0.0875750854611396
96427874_2695503875.jpg	1339.0	train	pantheon-exterior	5.264415305107832	0.0839206278324127
96401933_1026544331.jpg	1338.0	train	pantheon-exterior	4.934222176671028	0.0831627026200294
96398918_9115435709.jpg	1337.0	train	pantheon-exterior	4.754840925335884	0.0525288321077823
96388725_167243707.jpg	1336.0	train	pantheon-exterior	5.1404112204909325	0.0
96232135_8545730376.jpg	1335.0	train	pantheon-exterior	5.219993680715561	0.1706017553806305
96185262_10860846763.jpg	1334.0	train	pantheon-exterior	5.153154492378235	0.1057022511959075
96165347_3818578567.jpg	1333.0	train	pantheon-exterior	5.69304071366787	0.0
96133084_16924926.jpg	1332.0	train	pantheon-exterior	5.404647454619408	0.0456475354731082
95968276_430652270.jpg	1331.0	train	pantheon-exterior	5.607702251523733	0.2668671309947967
95950463_389610984.jpg	1330.0	train	pantheon-exterior	5.322995845228434	0.039645530283451
95836009_8073292418.jpg	1329.0	train	pantheon-exterior	5.130390830338001	0.1977676004171371
95819298_201615675.jpg	1328.0	train	pantheon-exterior	5.09048642963171	0.0522262640297412
95792495_6442276741.jpg	1327.0	train	pantheon-exterior	5.545150220394135	0.0090926513075828
95789614_536930270.jpg	1326.0	train	pantheon-exterior	5.1203980185091496	0.0398635007441043
95777903_9843859383.jpg	1325.0	train	pantheon-exterior	5.129925936460495	0.0884218737483024
95742309_8731669912.jpg	1324.0	train	pantheon-exterior	5.969912800937891	0.0669934526085853
95738300_12945110075.jpg	1323.0	train	pantheon-exterior	5.069558084011078	0.1467213332653045
95542938_8834250156.jpg	1322.0	train	pantheon-exterior	5.468012448400259	0.024243114516139
95479531_7218671192.jpg	1321.0	train	pantheon-exterior	5.497051611542702	0.1331723928451538
95386574_8781150799.jpg	1320.0	train	pantheon-exterior	5.056759357452393	0.0810813009738922
95324868_4292349133.jpg	1319.0	train	pantheon-exterior	5.215408880263567	0.0
95301112_2949110243.jpg	1318.0	train	pantheon-exterior	5.148161061108112	0.0415880717337131
95285734_5746652536.jpg	1317.0	train	pantheon-exterior	5.375442191958427	0.1817243844270706
95223732_1268195146.jpg	1316.0	train	pantheon-exterior	5.209519565105438	0.0
95214880_3511061346.jpg	1315.0	train	pantheon-exterior	5.242463529109955	0.0
95163340_5670774829.jpg	1314.0	train	pantheon-exterior	5.379946775734425	0.0976765155792236
95120865_8738058727.jpg	1313.0	train	pantheon-exterior	5.129049330949783	0.0122524974867701
95117468_10860656144.jpg	1312.0	train	pantheon-exterior	5.12227076292038	0.1135875284671783
94938919_143660207.jpg	1311.0	train	pantheon-exterior	5.3215354681015015	0.0104236062616109
94843466_88784940.jpg	1310.0	train	pantheon-exterior	5.115326121449471	0.0707337856292724
94783022_2527428319.jpg	1309.0	train	pantheon-exterior	5.189860418438911	0.1886111050844192
94741296_2286353541.jpg	1308.0	train	pantheon-exterior	5.885494083166122	0.1328803449869156
94699781_6880615038.jpg	1307.0	train	pantheon-exterior	5.550427995622158	0.1885499805212021
94595470_4487028856.jpg	1306.0	train	pantheon-exterior	5.112338479608297	0.0618181824684143
94481870_448321763.jpg	1305.0	train	pantheon-exterior	5.403248213231564	0.1498912274837494
94443741_1086619326.jpg	1304.0	train	pantheon-exterior	5.24166714400053	0.0706290900707244
94417636_9593146459.jpg	1303.0	train	pantheon-exterior	5.273024946451187	0.1091773211956024
94412706_970729215.jpg	1302.0	train	pantheon-exterior	5.51711455732584	0.1362161934375763
94399570_4287697809.jpg	1301.0	train	pantheon-exterior	5.302261605858803	0.0905557051301002
94395756_9115394347.jpg	1300.0	train	pantheon-exterior	5.266872614622116	0.1112807020545005
94381675_2390960000.jpg	1299.0	train	pantheon-exterior	5.688876144587994	0.1328401714563369
94324753_661040256.jpg	1298.0	train	pantheon-exterior	5.291389383375645	0.1118153855204582
94299639_3555374530.jpg	1297.0	train	pantheon-exterior	5.141851514577866	0.0295098088681697
94174790_2452084203.jpg	1296.0	train	pantheon-exterior	5.039876870810986	0.0
94134383_160038020.jpg	1295.0	train	pantheon-exterior	5.921186629682779	0.0309015642851591
94010444_563757332.jpg	1294.0	train	pantheon-exterior	5.547521002590656	0.1493553221225738
93951105_24454881.jpg	1293.0	train	pantheon-exterior	5.058284617960453	0.0696103423833847
93827194_2765209149.jpg	1292.0	train	pantheon-exterior	5.128204729408026	0.0757781192660331
93807378_8748162314.jpg	1291.0	train	pantheon-exterior	5.4734731540083885	0.1899832040071487
93798641_10139926966.jpg	1290.0	train	pantheon-exterior	4.881117761135101	0.0
93746911_7412735350.jpg	1289.0	train	pantheon-exterior	5.527693010866642	0.1229507625102996
93679742_4209182129.jpg	1288.0	train	pantheon-exterior	5.167222172021866	0.1311164498329162
93563000_1152760413.jpg	1287.0	train	pantheon-exterior	5.259599514305592	0.0
93529429_6946794268.jpg	1286.0	train	pantheon-exterior	5.344716481864452	0.0444799102842807
93384874_4256935545.jpg	1285.0	train	pantheon-exterior	5.381851244717836	0.03996467217803
93341542_4060937236.jpg	1284.0	train	pantheon-exterior	5.2083948738873005	0.0
93332423_3050024809.jpg	1283.0	train	pantheon-exterior	5.422733902931213	0.0921281054615974
93316689_6552969425.jpg	1282.0	train	pantheon-exterior	5.449304737150669	0.0761625915765762
93275415_4977142447.jpg	1281.0	train	pantheon-exterior	4.785303100943565	0.0001585874415468
93050879_63890468.jpg	1280.0	train	pantheon-exterior	5.530364148318768	0.1176567375659942
93011946_2418845672.jpg	1279.0	train	pantheon-exterior	5.681245718151331	0.0769392475485801
92845594_4319228501.jpg	1278.0	train	pantheon-exterior	5.134618766605854	0.04208430275321
92813042_2329582794.jpg	1277.0	train	pantheon-exterior	5.329012036323547	0.0487534962594509
92810351_2047385744.jpg	1276.0	train	pantheon-exterior	5.943492390215397	0.0792352855205535
92654345_3051082567.jpg	1275.0	train	pantheon-exterior	5.389242127537727	0.2273629754781723
92610851_501177793.jpg	1274.0	train	pantheon-exterior	5.745608404278755	0.0243477225303649
92545764_6892607851.jpg	1273.0	train	pantheon-exterior	5.338831938803196	0.0
92482549_5576615516.jpg	1272.0	train	pantheon-exterior	5.4026050716638565	0.0
92336321_8253920783.jpg	1271.0	train	pantheon-exterior	5.464032240211964	0.0418966524302959
92234392_4397111236.jpg	1270.0	train	pantheon-exterior	5.853034727275372	0.603614866733551
92054472_10860551016.jpg	1269.0	train	pantheon-exterior	5.228546544909477	0.1492468863725662
92009201_4158622532.jpg	1268.0	train	pantheon-exterior	5.079723156988621	0.103250503540039
91891381_2766025758.jpg	1267.0	train	pantheon-exterior	4.728499442338944	0.1325974911451339
91889799_10860845033.jpg	1266.0	train	pantheon-exterior	5.357450321316719	0.1462607979774475
91821852_8665878647.jpg	1265.0	train	pantheon-exterior	5.582560017704964	0.033832412213087
91820344_5871164935.jpg	1264.0	train	pantheon-exterior	5.067527890205383	0.0914831906557083
91691038_2892204964.jpg	1263.0	train	pantheon-exterior	5.306091979146004	0.1597098857164383
91659427_2418178227.jpg	1262.0	train	pantheon-exterior	4.950339138507843	0.1134461611509323
91650352_4092790157.jpg	1261.0	train	pantheon-exterior	5.349365651607513	0.0771864056587219
91574264_2032882288.jpg	1260.0	train	pantheon-exterior	5.464403308928013	0.03509321808815
91511494_1557492609.jpg	1259.0	train	pantheon-exterior	5.628170296549797	0.1049256473779678
91509022_7722244748.jpg	1258.0	train	pantheon-exterior	4.975600600242615	0.1409516483545303
91473715_5976608693.jpg	1257.0	train	pantheon-exterior	5.058767557144165	0.0994758009910583
91360791_8512910226.jpg	1256.0	train	pantheon-exterior	5.333751190453768	0.0518651939928531
91288176_3269163878.jpg	1255.0	train	pantheon-exterior	4.975216135382652	0.1027401760220527
91234009_6819375319.jpg	1254.0	train	pantheon-exterior	5.196686197072268	0.0
91142471_5793035131.jpg	1253.0	train	pantheon-exterior	5.381156370043755	0.1181890740990638
91009648_29060638.jpg	1252.0	train	pantheon-exterior	5.266063436865807	0.0775312855839729
90956534_7164292992.jpg	1251.0	train	pantheon-exterior	5.184104189276695	0.0669264942407608
90737170_5101552108.jpg	1250.0	train	pantheon-exterior	5.127130329608917	0.0742067992687225
90592839_2487566836.jpg	1249.0	train	pantheon-exterior	4.867479342967272	0.0012828926555812
90550511_2032031115.jpg	1248.0	train	pantheon-exterior	5.205607116222382	0.1302655190229416
90494616_3755199395.jpg	1247.0	train	pantheon-exterior	5.690830402076244	0.0190556049346923
90494128_3349414585.jpg	1246.0	train	pantheon-exterior	5.295527908951044	0.0442237555980682
90372364_729678542.jpg	1245.0	train	pantheon-exterior	5.240027122199535	0.107123851776123
90371720_2828346913.jpg	1244.0	train	pantheon-exterior	5.544702939689159	0.0
90364643_8299401658.jpg	1243.0	train	pantheon-exterior	5.413961112499237	0.083179734647274
90243664_430649799.jpg	1242.0	train	pantheon-exterior	4.97812270373106	0.0467513501644134
90237113_160040074.jpg	1241.0	train	pantheon-exterior	5.434563376009464	0.0786367282271385
90218633_91582271.jpg	1240.0	train	pantheon-exterior	5.380023218691349	0.1240584328770637
90206856_4257044801.jpg	1239.0	train	pantheon-exterior	5.466690354049206	0.2009350210428238
90177711_30547555.jpg	1238.0	train	pantheon-exterior	5.137173742055893	0.1121563091874122
89880384_317671131.jpg	1237.0	train	pantheon-exterior	5.524064064025879	0.0921392664313316
89694715_3138799612.jpg	1236.0	train	pantheon-exterior	5.595562852919102	0.0475225821137428
89570459_1405069188.jpg	1235.0	train	pantheon-exterior	4.861704908311367	0.1251148730516433
89529742_3492159633.jpg	1234.0	train	pantheon-exterior	5.477848663926125	0.0769960507750511
89452604_7566682416.jpg	1233.0	train	pantheon-exterior	5.383935209363699	0.1354841142892837
89350450_2113151661.jpg	1232.0	train	pantheon-exterior	5.188159272074699	0.0
89348634_219987268.jpg	1231.0	train	pantheon-exterior	5.400035060942173	0.19893679022789
89233174_220612518.jpg	1230.0	train	pantheon-exterior	5.238613031804562	0.0555930957198143
89205411_7599135026.jpg	1229.0	train	pantheon-exterior	5.245849549770355	0.1223048493266105
89162881_2170890646.jpg	1228.0	train	pantheon-exterior	4.501407206058502	0.0
89015831_2703205451.jpg	1227.0	train	pantheon-exterior	5.3031961992383	0.1166731342673301
88953739_3510346851.jpg	1226.0	train	pantheon-exterior	5.109351817518473	0.0
88951200_5298418978.jpg	1225.0	train	pantheon-exterior	5.703183587640524	0.1164162456989288
88849882_2782630499.jpg	1224.0	train	pantheon-exterior	5.822056479752064	0.3604857921600342
88654674_1352696504.jpg	1223.0	train	pantheon-exterior	5.037513006478548	0.0100390929728746
88622146_4378531424.jpg	1222.0	train	pantheon-exterior	5.385302327573299	0.1143990829586982
88603513_9843872363.jpg	1221.0	train	pantheon-exterior	5.091948039829731	0.1120654344558715
88530230_2032054157.jpg	1220.0	train	pantheon-exterior	5.107671320438385	0.0034953926224261
88481827_2572690628.jpg	1219.0	train	pantheon-exterior	5.5962918773293495	0.1071005389094352
88462588_2828259229.jpg	1218.0	train	pantheon-exterior	5.299915637820959	0.0674271807074546
88462011_537045211.jpg	1217.0	train	pantheon-exterior	5.361661393195391	0.0
88339907_97135838.jpg	1216.0	train	pantheon-exterior	5.314997628331184	0.0
88316291_3438479382.jpg	1215.0	train	pantheon-exterior	5.494969859719276	0.108261615037918
88248402_1948484438.jpg	1214.0	train	pantheon-exterior	5.279674116522074	0.0137433884665369
88144151_12824430354.jpg	1213.0	train	pantheon-exterior	5.287348370999098	0.0
88126654_8213214336.jpg	1212.0	train	pantheon-exterior	5.123279169201851	0.0333408899605274
88120473_1162073593.jpg	1211.0	train	pantheon-exterior	5.545990437269211	0.2069805413484573
88103266_3657510739.jpg	1210.0	train	pantheon-exterior	5.342588733881712	0.0962912216782569
87978928_4036085466.jpg	1209.0	train	pantheon-exterior	5.425627745687962	0.1653913557529449
87962248_5671261635.jpg	1208.0	train	pantheon-exterior	5.419430188834667	0.0846126675605773
87953961_2436819961.jpg	1207.0	train	pantheon-exterior	5.348380401730537	0.0352529510855674
87952788_4737248050.jpg	1206.0	train	pantheon-exterior	4.749327160418034	0.0906065553426742
87935882_2274468328.jpg	1205.0	train	pantheon-exterior	5.098974980413914	0.0305042471736669
87904682_2517774791.jpg	1204.0	train	pantheon-exterior	5.665553264319897	0.0873872935771942
87800802_4387850009.jpg	1203.0	test	pantheon-exterior	5.426186770200729	0.0
87731794_12213672116.jpg	1202.0	train	pantheon-exterior	5.157709963619709	0.0
87676408_3108005881.jpg	1201.0	train	pantheon-exterior	5.043928995728493	0.0
87638253_302454926.jpg	1200.0	train	pantheon-exterior	5.840111643075943	0.2044777274131775
87571657_4966937207.jpg	1199.0	train	pantheon-exterior	5.29758944734931	0.1064543351531028
87539365_8069236769.jpg	1198.0	train	pantheon-exterior	5.037609659135342	0.1143895760178566
87537519_5722191686.jpg	1197.0	train	pantheon-exterior	5.516774337738752	0.0479078739881515
87464025_5591202797.jpg	1196.0	train	pantheon-exterior	5.529200851917267	0.0
87446107_3681353548.jpg	1195.0	train	pantheon-exterior	4.838836930692196	0.1051632910966873
87409327_3435134898.jpg	1194.0	train	pantheon-exterior	5.020943932235241	0.0670406594872474
87388088_12586561904.jpg	1193.0	train	pantheon-exterior	5.848134292289615	0.0
87176424_1268219713.jpg	1192.0	train	pantheon-exterior	5.21925775706768	0.0033455828670412
87149846_7131835681.jpg	1191.0	train	pantheon-exterior	5.215648904442787	0.0041528237052261
87135381_2144029388.jpg	1190.0	train	pantheon-exterior	5.166543677449226	0.059383887797594
87128021_8731674640.jpg	1189.0	train	pantheon-exterior	5.400162382051349	0.0042912615463137
87069174_160038254.jpg	1188.0	train	pantheon-exterior	4.692641109228134	0.0108486507087945
87032956_4063820921.jpg	1187.0	train	pantheon-exterior	4.647899426519871	0.1111981719732284
86887876_2221905979.jpg	1186.0	train	pantheon-exterior	4.673885233700275	0.0761763602495193
86853785_5170187700.jpg	1185.0	train	pantheon-exterior	5.433915853500366	0.1518097221851349
86813106_2968078112.jpg	1184.0	train	pantheon-exterior	5.353598669171333	0.0290321800857782
86809687_9847504925.jpg	1183.0	train	pantheon-exterior	4.72694256156683	0.0525724552571773
86808576_3945438545.jpg	1182.0	train	pantheon-exterior	5.037094593048096	0.0313068553805351
86691705_1161466993.jpg	1181.0	train	pantheon-exterior	5.523072890937328	0.106867104768753
86688982_5460769352.jpg	1180.0	train	pantheon-exterior	5.507498122751713	0.0
86535698_4370219770.jpg	1179.0	train	pantheon-exterior	5.648956373333931	0.1334512829780578
86514255_695921046.jpg	1178.0	train	pantheon-exterior	5.318353809416294	0.1496111005544662
86334475_2522148711.jpg	1177.0	train	pantheon-exterior	4.879297725856304	0.0
86316607_7411229636.jpg	1176.0	train	pantheon-exterior	5.34800111874938	0.0
86254695_4640449241.jpg	1175.0	train	pantheon-exterior	5.33114181086421	0.1286366879940033
86245009_3988595386.jpg	1174.0	train	pantheon-exterior	5.181858856230974	0.0007768644718453
86216060_5663551868.jpg	1173.0	train	pantheon-exterior	5.4862203150987625	0.0605479031801223
86198642_5824434545.jpg	1172.0	train	pantheon-exterior	4.858691990375519	0.0
86181276_3489943815.jpg	1171.0	train	pantheon-exterior	5.726358838379383	0.0141633432358503
86120142_7599133532.jpg	1170.0	train	pantheon-exterior	4.8899165987968445	0.176915168762207
86031960_3510348063.jpg	1169.0	train	pantheon-exterior	5.580093763768673	0.1138897910714149
85972888_3240935797.jpg	1168.0	train	pantheon-exterior	5.581189531832933	0.0169618912041187
85790317_1026543867.jpg	1167.0	train	pantheon-exterior	5.1050974279642105	0.0553272329270839
85701744_2561169057.jpg	1166.0	train	pantheon-exterior	5.125811815261841	0.0308025833219289
85642421_10860656624.jpg	1165.0	train	pantheon-exterior	5.209457777440548	0.1612472534179687
85486685_203833056.jpg	1164.0	train	pantheon-exterior	5.443235836923122	0.1628303080797195
85469217_4212141907.jpg	1163.0	train	pantheon-exterior	5.8698906898498535	6.199868039402645e-06
85431452_4937535538.jpg	1162.0	train	pantheon-exterior	5.596949782222509	0.1172680705785751
85349816_12880659195.jpg	1161.0	train	pantheon-exterior	4.952901490032673	0.0049460921436548
85169037_143660720.jpg	1160.0	train	pantheon-exterior	5.326898708939552	0.0
85165320_5460745210.jpg	1159.0	train	pantheon-exterior	5.324182774871588	0.0
85105762_271872215.jpg	1158.0	train	pantheon-exterior	5.536082547158003	0.0029931240715086
85061426_8739181556.jpg	1157.0	train	pantheon-exterior	5.604929503053427	0.0
84936757_8380164937.jpg	1156.0	train	pantheon-exterior	5.323577843606472	0.0045790360309183
84897573_10428898813.jpg	1155.0	train	pantheon-exterior	5.205965980887413	0.007160386070609
84829623_1085762379.jpg	1154.0	train	pantheon-exterior	5.366901222616434	0.0
84669576_2892200674.jpg	1153.0	train	pantheon-exterior	4.901951313018799	0.1151429116725921
84609802_1678805051.jpg	1152.0	train	pantheon-exterior	5.239051520824432	0.0792426019906997
84568549_926950353.jpg	1151.0	train	pantheon-exterior	5.408150106668472	0.1346490830183029
84482467_5670774007.jpg	1150.0	train	pantheon-exterior	5.773600112646818	0.2529748082160949
84130477_3108009321.jpg	1149.0	train	pantheon-exterior	5.152828011661768	0.0
84129153_2385454019.jpg	1148.0	train	pantheon-exterior	5.474630307406187	0.000116890973004
84111380_5792340317.jpg	1147.0	train	pantheon-exterior	5.146258592605591	0.184010311961174
84065374_2524827291.jpg	1146.0	train	pantheon-exterior	5.375170819461346	0.0822261422872543
84008571_9727685039.jpg	1145.0	train	pantheon-exterior	5.439682066440582	0.1368854939937591
83939176_5722196766.jpg	1144.0	train	pantheon-exterior	5.215269908308983	0.0
83921899_108681605.jpg	1143.0	train	pantheon-exterior	5.3402596563100815	0.040916308760643
83877179_5463237450.jpg	1142.0	train	pantheon-exterior	5.438543006777763	0.0939566269516944
83865991_8467892919.jpg	1141.0	train	pantheon-exterior	4.927898965775967	0.0576915144920349
83848096_4557044662.jpg	1140.0	train	pantheon-exterior	5.181444980204105	0.0044332910329103
83767011_10955199935.jpg	1139.0	train	pantheon-exterior	5.615458954125643	0.0
83738449_348669695.jpg	1138.0	train	pantheon-exterior	5.36795586720109	0.0021981042809784
83735790_9585512950.jpg	1137.0	train	pantheon-exterior	5.340119153261185	0.0976363569498062
83620805_6837612912.jpg	1136.0	train	pantheon-exterior	5.605642192065716	0.0565680414438247
83604123_3297729582.jpg	1135.0	train	pantheon-exterior	5.0477685406804085	0.0111735602840781
83522765_7792316310.jpg	1134.0	train	pantheon-exterior	5.429118260741234	0.0462021939456462
83376257_4287700395.jpg	1133.0	train	pantheon-exterior	5.718535017222166	0.2602718770503998
83299762_13327451814.jpg	1132.0	train	pantheon-exterior	4.994828514754772	0.156820073723793
83293257_3494995711.jpg	1131.0	train	pantheon-exterior	5.134563744068146	0.0279188230633735
83195126_3655295396.jpg	1130.0	train	pantheon-exterior	4.988207176327705	0.1113726943731308
83040491_7121589717.jpg	1129.0	train	pantheon-exterior	4.889561153948307	0.0029919375665485
83016315_3641939079.jpg	1128.0	train	pantheon-exterior	5.100843369960785	0.0595701225101947
82966938_3079579044.jpg	1127.0	train	pantheon-exterior	5.342046812176704	0.1528330892324447
82534649_2643091647.jpg	1126.0	train	pantheon-exterior	5.513730704784393	0.0054158177226781
82492197_2679721522.jpg	1125.0	train	pantheon-exterior	4.790941178798676	0.0
82477194_6031706231.jpg	1124.0	train	pantheon-exterior	3.9555393382906914	0.0
82432317_2371332880.jpg	1123.0	train	pantheon-exterior	5.325821485370398	0.0
82403649_404007470.jpg	1122.0	train	pantheon-exterior	5.595075573772192	0.1289217174053192
82358366_2708981880.jpg	1121.0	train	pantheon-exterior	5.285098195075989	0.1271175891160965
82351324_8177181346.jpg	1120.0	train	pantheon-exterior	5.569583099335432	0.000245611736318
82308484_7178688195.jpg	1119.0	train	pantheon-exterior	5.211979143321514	0.0250295121222734
82302103_12586558414.jpg	1118.0	train	pantheon-exterior	5.567006766796112	0.1328367739915847
82265360_7404905780.jpg	1117.0	train	pantheon-exterior	5.580427687615156	0.0
82264074_8818799278.jpg	1116.0	train	pantheon-exterior	5.21754053235054	0.0841787308454513
82232765_255221151.jpg	1115.0	train	pantheon-exterior	5.297363169491291	0.0853852108120918
82116015_4585974700.jpg	1114.0	train	pantheon-exterior	5.2774472162127495	0.1224346086382865
81931086_2049960265.jpg	1113.0	train	pantheon-exterior	5.662447955459356	0.0191183928400278
81929806_3392283888.jpg	1112.0	train	pantheon-exterior	5.165590472519398	0.0240052118897438
81873711_8707289543.jpg	1111.0	train	pantheon-exterior	5.031723335385323	0.297213613986969
81873017_5448511205.jpg	1110.0	train	pantheon-exterior	5.489528611302376	0.1169826239347457
81812654_7439783250.jpg	1109.0	train	pantheon-exterior	5.53460668027401	0.0010275087552145
81809279_308072034.jpg	1108.0	train	pantheon-exterior	5.419667325913906	0.0751561298966407
81783054_3884825851.jpg	1107.0	train	pantheon-exterior	5.514476135373116	0.1602831780910492
81678372_5746651816.jpg	1106.0	train	pantheon-exterior	5.373718470335007	0.2874110639095306
81638111_3509883773.jpg	1105.0	train	pantheon-exterior	5.06573623418808	0.0
81612911_7832366138.jpg	1104.0	train	pantheon-exterior	5.160583019256592	0.045086208730936
81610410_2272369402.jpg	1103.0	train	pantheon-exterior	5.534963883459568	0.0991199240088462
81581429_453008492.jpg	1102.0	train	pantheon-exterior	5.370363712310791	0.0455043651163578
81527941_4747892629.jpg	1101.0	train	pantheon-exterior	5.451769132167101	0.1187332198023796
81458293_2250640449.jpg	1100.0	train	pantheon-exterior	4.602360546588898	0.0492342337965965
81431185_7792322704.jpg	1099.0	train	pantheon-exterior	4.7024389281868935	0.0
81426830_9068967893.jpg	1098.0	train	pantheon-exterior	4.892669036984444	0.0
81382264_11781925216.jpg	1097.0	train	pantheon-exterior	5.071948386728764	0.0
81366662_5043201257.jpg	1096.0	train	pantheon-exterior	5.10642097145319	0.1553366184234619
81264712_2892201388.jpg	1095.0	train	pantheon-exterior	5.173812553286552	0.1039308384060859
81238168_2800821306.jpg	1094.0	train	pantheon-exterior	5.331256777048111	0.155659019947052
81168840_5366466643.jpg	1093.0	train	pantheon-exterior	5.165321476757526	0.0135805159807205
81146623_3943655621.jpg	1092.0	train	pantheon-exterior	5.069515757262707	0.1541726142168045
